UBIGEO,DE_DEPARTAMENTO,DE_PROVINCIA,DE_DISTRITO,PERSONAS_HOGAR,BONO_COBRADO
21801,ANCASH,SANTA,CHIMBOTE,1,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,SI
211101,PUNO,'SAN ROMAN',JULIACA,4,SI
200105,PIURA,PIURA,CATACAOS,4,SI
130704,'LA LIBERTAD',PACASMAYO,PACASMAYO,6,SI
220909,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1,SI
220909,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1,NO
190104,PASCO,PASCO,HUAYLLAY,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
150101,LIMA,LIMA,LIMA,1,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,SI
211301,PUNO,YUNGUYO,YUNGUYO,1,SI
60901,CAJAMARCA,'SAN IGNACIO','SAN IGNACIO',3,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',4,SI
40128,AREQUIPA,AREQUIPA,YURA,1,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
220601,'SAN MARTIN','MARISCAL CACERES',JUANJUI,1,NO
40413,AREQUIPA,CASTILLA,URACA,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
110101,ICA,ICA,ICA,1,SI
150115,LIMA,LIMA,'LA VICTORIA',3,SI
150101,LIMA,LIMA,LIMA,1,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',5,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',2,SI
150118,LIMA,LIMA,LURIGANCHO,1,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
40129,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',1,SI
70101,CALLAO,CALLAO,CALLAO,4,NO
110305,ICA,NASCA,'VISTA ALEGRE',1,SI
250105,UCAYALI,'CORONEL PORTILLO',YARINACOCHA,4,SI
220910,'SAN MARTIN','SAN MARTIN',MORALES,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
21801,ANCASH,SANTA,CHIMBOTE,1,SI
40117,AREQUIPA,AREQUIPA,SACHACA,2,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
21801,ANCASH,SANTA,CHIMBOTE,3,SI
140106,LAMBAYEQUE,CHICLAYO,'LA VICTORIA',3,SI
160206,LORETO,'ALTO AMAZONAS',LAGUNAS,2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
110102,ICA,ICA,'LA TINGUIÑA',2,SI
150101,LIMA,LIMA,LIMA,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',3,SI
150121,LIMA,LIMA,'PUEBLO LIBRE',1,SI
250105,UCAYALI,'CORONEL PORTILLO',YARINACOCHA,2,SI
60801,CAJAMARCA,JAEN,JAEN,1,SI
110207,ICA,CHINCHA,'PUEBLO NUEVO',1,SI
210501,PUNO,'EL COLLAO',ILAVE,4,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
120101,JUNIN,HUANCAYO,HUANCAYO,2,SI
150136,LIMA,LIMA,'SAN MIGUEL',1,SI
60401,CAJAMARCA,CHOTA,CHOTA,1,SI
100601,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,SI
150105,LIMA,LIMA,BREÑA,1,SI
21001,ANCASH,HUARI,HUARI,2,SI
110106,ICA,ICA,PARCONA,2,SI
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
220105,'SAN MARTIN',MOYOBAMBA,SORITOR,2,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
150103,LIMA,LIMA,ATE,1,SI
220901,'SAN MARTIN','SAN MARTIN',TARAPOTO,1,SI
110112,ICA,ICA,SUBTANJALLA,1,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
40110,AREQUIPA,AREQUIPA,MIRAFLORES,3,SI
110101,ICA,ICA,ICA,1,NO
20101,ANCASH,HUARAZ,HUARAZ,1,SI
150140,LIMA,LIMA,'SANTIAGO DE SURCO',3,SI
200701,PIURA,TALARA,PARIÑAS,2,SI
210101,PUNO,PUNO,PUNO,2,SI
210101,PUNO,PUNO,PUNO,2,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,2,SI
50115,AYACUCHO,HUAMANGA,'JESUS NAZARENO',1,SI
110106,ICA,ICA,PARCONA,2,SI
10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,3,SI
10701,AMAZONAS,UTCUBAMBA,'BAGUA GRANDE',1,SI
150119,LIMA,LIMA,LURIN,1,SI
230101,TACNA,TACNA,TACNA,1,SI
180301,MOQUEGUA,ILO,ILO,1,NO
150134,LIMA,LIMA,'SAN LUIS',1,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
230101,TACNA,TACNA,TACNA,2,SI
200601,PIURA,SULLANA,SULLANA,2,SI
200601,PIURA,SULLANA,SULLANA,4,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',4,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1,SI
40520,AREQUIPA,CAYLLOMA,MAJES,1,SI
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,1,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',5,SI
200701,PIURA,TALARA,PARIÑAS,3,SI
110101,ICA,ICA,ICA,2,SI
120101,JUNIN,HUANCAYO,HUANCAYO,1,SI
150118,LIMA,LIMA,LURIGANCHO,1,SI
150118,LIMA,LIMA,LURIGANCHO,4,NO
120107,JUNIN,HUANCAYO,CHILCA,3,SI
150130,LIMA,LIMA,'SAN BORJA',3,SI
200802,PIURA,SECHURA,'BELLAVISTA DE LA UNION',2,SI
150507,LIMA,CAÑETE,IMPERIAL,1,SI
160108,LORETO,MAYNAS,PUNCHANA,1,SI
130402,'LA LIBERTAD',CHEPEN,PACANGA,1,SI
150115,LIMA,LIMA,'LA VICTORIA',1,SI
210101,PUNO,PUNO,PUNO,1,SI
110101,ICA,ICA,ICA,2,SI
150136,LIMA,LIMA,'SAN MIGUEL',1,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
120604,JUNIN,SATIPO,MAZAMARI,3,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',3,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
150107,LIMA,LIMA,CHACLACAYO,2,SI
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',2,SI
210101,PUNO,PUNO,PUNO,1,SI
61101,CAJAMARCA,'SAN MIGUEL','SAN MIGUEL',2,SI
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,NO
150111,LIMA,LIMA,'EL AGUSTINO',3,SI
21801,ANCASH,SANTA,CHIMBOTE,1,SI
40701,AREQUIPA,ISLAY,MOLLENDO,1,SI
180101,MOQUEGUA,'MARISCAL NIETO',MOQUEGUA,1,SI
150108,LIMA,LIMA,CHORRILLOS,2,SI
70101,CALLAO,CALLAO,CALLAO,1,SI
40123,AREQUIPA,AREQUIPA,TIABAYA,1,SI
150512,LIMA,CAÑETE,QUILMANA,1,NO
160606,LORETO,UCAYALI,'VARGAS GUERRA',1,SI
200704,PIURA,TALARA,LOBITOS,2,SI
40703,AREQUIPA,ISLAY,'DEAN VALDIVIA',1,SI
220802,'SAN MARTIN',RIOJA,AWAJUN,1,SI
150118,LIMA,LIMA,LURIGANCHO,1,SI
150103,LIMA,LIMA,ATE,1,SI
150121,LIMA,LIMA,'PUEBLO LIBRE',1,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
150201,LIMA,BARRANCA,BARRANCA,3,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,2,SI
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,NO
120107,JUNIN,HUANCAYO,CHILCA,2,NO
150101,LIMA,LIMA,LIMA,1,SI
70101,CALLAO,CALLAO,CALLAO,1,NO
160201,LORETO,'ALTO AMAZONAS',YURIMAGUAS,2,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
100111,HUANUCO,HUANUCO,'PILLCO MARCA',1,SI
250305,UCAYALI,'PADRE ABAD','ALEXANDER VON HUMBOLDT',3,SI
150112,LIMA,LIMA,INDEPENDENCIA,1,SI
110201,ICA,CHINCHA,'CHINCHA ALTA',4,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,SI
200115,PIURA,PIURA,'VEINTISEIS DE OCTUBRE',1,SI
190101,PASCO,PASCO,CHAUPIMARCA,3,SI
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2,SI
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,2,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
21201,ANCASH,HUAYLAS,CARAZ,2,SI
40110,AREQUIPA,AREQUIPA,MIRAFLORES,1,NO
80106,CUSCO,CUSCO,SANTIAGO,2,SI
150507,LIMA,CAÑETE,IMPERIAL,1,SI
200501,PIURA,PAITA,PAITA,4,SI
200114,PIURA,PIURA,'TAMBO GRANDE',2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
160201,LORETO,'ALTO AMAZONAS',YURIMAGUAS,1,SI
150805,LIMA,HUAURA,HUALMAY,4,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,SI
40117,AREQUIPA,AREQUIPA,SACHACA,1,SI
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',2,SI
150115,LIMA,LIMA,'LA VICTORIA',2,SI
150103,LIMA,LIMA,ATE,1,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
60801,CAJAMARCA,JAEN,JAEN,2,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',4,SI
40201,AREQUIPA,CAMANA,CAMANA,1,SI
90613,HUANCAVELICA,HUAYTARA,'SANTIAGO DE CHOCORVOS',1,SI
150125,LIMA,LIMA,'PUENTE PIEDRA',1,SI
130205,'LA LIBERTAD',ASCOPE,PAIJAN,3,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',2,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',3,SI
70104,CALLAO,CALLAO,'LA PERLA',1,SI
220101,'SAN MARTIN',MOYOBAMBA,MOYOBAMBA,2,SI
21801,ANCASH,SANTA,CHIMBOTE,1,SI
150111,LIMA,LIMA,'EL AGUSTINO',1,SI
40103,AREQUIPA,AREQUIPA,CAYMA,2,SI
100601,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,SI
40129,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
150125,LIMA,LIMA,'PUENTE PIEDRA',2,SI
50507,AYACUCHO,'LA MAR','SANTA ROSA',3,SI
210401,PUNO,CHUCUITO,JULI,1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',3,NO
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
20101,ANCASH,HUARAZ,HUARAZ,1,SI
40108,AREQUIPA,AREQUIPA,'LA JOYA',1,SI
150601,LIMA,HUARAL,HUARAL,1,SI
200101,PIURA,PIURA,PIURA,2,NO
70106,CALLAO,CALLAO,VENTANILLA,3,SI
60801,CAJAMARCA,JAEN,JAEN,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
100601,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,SI
150136,LIMA,LIMA,'SAN MIGUEL',2,SI
80307,CUSCO,ANTA,MOLLEPATA,2,NO
150112,LIMA,LIMA,INDEPENDENCIA,1,SI
221005,'SAN MARTIN',TOCACHE,UCHIZA,1,SI
70106,CALLAO,CALLAO,VENTANILLA,1,SI
110210,ICA,CHINCHA,SUNAMPE,3,SI
100604,HUANUCO,'LEONCIO PRADO','JOSE CRESPO Y CASTILLO',1,SI
150505,LIMA,CAÑETE,CHILCA,1,SI
150111,LIMA,LIMA,'EL AGUSTINO',2,NO
50601,AYACUCHO,LUCANAS,PUQUIO,2,SI
100201,HUANUCO,AMBO,AMBO,3,SI
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,SI
21801,ANCASH,SANTA,CHIMBOTE,4,SI
211101,PUNO,'SAN ROMAN',JULIACA,5,SI
150110,LIMA,LIMA,COMAS,2,SI
100101,HUANUCO,HUANUCO,HUANUCO,3,SI
80901,CUSCO,'LA CONVENCION','SANTA ANA',2,SI
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,1,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,SI
220801,'SAN MARTIN',RIOJA,RIOJA,2,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,SI
40520,AREQUIPA,CAYLLOMA,MAJES,2,SI
250301,UCAYALI,'PADRE ABAD','PADRE ABAD',3,SI
110106,ICA,ICA,PARCONA,1,SI
120101,JUNIN,HUANCAYO,HUANCAYO,3,SI
150108,LIMA,LIMA,CHORRILLOS,3,SI
50114,AYACUCHO,HUAMANGA,VINCHOS,1,SI
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,SI
100101,HUANUCO,HUANUCO,HUANUCO,4,SI
40103,AREQUIPA,AREQUIPA,CAYMA,2,SI
40201,AREQUIPA,CAMANA,CAMANA,1,SI
130103,'LA LIBERTAD',TRUJILLO,'FLORENCIA DE MORA',2,SI
150103,LIMA,LIMA,ATE,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3,SI
250201,UCAYALI,ATALAYA,RAYMONDI,1,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
140106,LAMBAYEQUE,CHICLAYO,'LA VICTORIA',1,SI
150128,LIMA,LIMA,RIMAC,1,SI
120107,JUNIN,HUANCAYO,CHILCA,2,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,5,SI
40108,AREQUIPA,AREQUIPA,'LA JOYA',2,SI
200101,PIURA,PIURA,PIURA,3,SI
110501,ICA,PISCO,PISCO,1,SI
150110,LIMA,LIMA,COMAS,1,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',4,SI
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',1,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',2,SI
21801,ANCASH,SANTA,CHIMBOTE,4,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3,SI
130401,'LA LIBERTAD',CHEPEN,CHEPEN,1,SI
230108,TACNA,TACNA,POCOLLAY,1,NO
240101,TUMBES,TUMBES,TUMBES,1,SI
60801,CAJAMARCA,JAEN,JAEN,5,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',3,SI
200801,PIURA,SECHURA,SECHURA,2,SI
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',2,SI
80101,CUSCO,CUSCO,CUSCO,2,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',2,SI
40124,AREQUIPA,AREQUIPA,UCHUMAYO,1,SI
130704,'LA LIBERTAD',PACASMAYO,PACASMAYO,3,SI
110506,ICA,PISCO,'SAN ANDRES',3,SI
150106,LIMA,LIMA,CARABAYLLO,1,NO
101104,HUANUCO,YAROWILCA,'APARICIO POMARES',1,NO
70107,CALLAO,CALLAO,'MI PERU',1,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
150137,LIMA,LIMA,'SANTA ANITA',1,SI
100601,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,2,SI
200703,PIURA,TALARA,'LA BREA',2,NO
60801,CAJAMARCA,JAEN,JAEN,2,SI
150108,LIMA,LIMA,CHORRILLOS,1,SI
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',3,SI
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,SI
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',1,SI
120101,JUNIN,HUANCAYO,HUANCAYO,5,SI
150106,LIMA,LIMA,CARABAYLLO,3,SI
120133,JUNIN,HUANCAYO,SAPALLANGA,3,SI
230104,TACNA,TACNA,'CIUDAD NUEVA',1,SI
150118,LIMA,LIMA,LURIGANCHO,1,NO
70103,CALLAO,CALLAO,'CARMEN DE LA LEGUA REYNOSO',2,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
40103,AREQUIPA,AREQUIPA,CAYMA,1,SI
20101,ANCASH,HUARAZ,HUARAZ,1,SI
200601,PIURA,SULLANA,SULLANA,2,SI
100904,HUANUCO,'PUERTO INCA',TOURNAVISTA,1,SI
230101,TACNA,TACNA,TACNA,2,SI
40103,AREQUIPA,AREQUIPA,CAYMA,1,SI
150103,LIMA,LIMA,ATE,2,SI
200104,PIURA,PIURA,CASTILLA,1,SI
21801,ANCASH,SANTA,CHIMBOTE,2,SI
150115,LIMA,LIMA,'LA VICTORIA',2,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
150117,LIMA,LIMA,'LOS OLIVOS',1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
80108,CUSCO,CUSCO,WANCHAQ,2,SI
50110,AYACUCHO,HUAMANGA,'SAN JUAN BAUTISTA',2,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,NO
150113,LIMA,LIMA,'JESUS MARIA',1,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
221002,'SAN MARTIN',TOCACHE,'NUEVO PROGRESO',1,SI
160501,LORETO,REQUENA,REQUENA,1,SI
200110,PIURA,PIURA,'LA UNION',1,SI
140117,LAMBAYEQUE,CHICLAYO,PATAPO,3,NO
250107,UCAYALI,'CORONEL PORTILLO',MANANTAY,1,SI
200602,PIURA,SULLANA,BELLAVISTA,5,SI
150507,LIMA,CAÑETE,IMPERIAL,2,SI
190101,PASCO,PASCO,CHAUPIMARCA,1,SI
140113,LAMBAYEQUE,CHICLAYO,REQUE,1,SI
150106,LIMA,LIMA,CARABAYLLO,2,SI
150101,LIMA,LIMA,LIMA,3,SI
211101,PUNO,'SAN ROMAN',JULIACA,5,SI
200601,PIURA,SULLANA,SULLANA,3,SI
210101,PUNO,PUNO,PUNO,1,SI
140119,LAMBAYEQUE,CHICLAYO,PUCALA,1,SI
131201,'LA LIBERTAD',VIRU,VIRU,2,SI
120801,JUNIN,YAULI,'LA OROYA',2,SI
150110,LIMA,LIMA,COMAS,1,SI
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,SI
150136,LIMA,LIMA,'SAN MIGUEL',1,NO
190101,PASCO,PASCO,CHAUPIMARCA,1,SI
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2,SI
130111,'LA LIBERTAD',TRUJILLO,'VICTOR LARCO HERRERA',2,NO
150114,LIMA,LIMA,'LA MOLINA',1,SI
200801,PIURA,SECHURA,SECHURA,1,SI
60601,CAJAMARCA,CUTERVO,CUTERVO,1,SI
220601,'SAN MARTIN','MARISCAL CACERES',JUANJUI,3,SI
150801,LIMA,HUAURA,HUACHO,1,SI
150106,LIMA,LIMA,CARABAYLLO,4,SI
150101,LIMA,LIMA,LIMA,2,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
40122,AREQUIPA,AREQUIPA,SOCABAYA,1,SI
110107,ICA,ICA,'PUEBLO NUEVO',3,SI
180101,MOQUEGUA,'MARISCAL NIETO',MOQUEGUA,2,SI
200801,PIURA,SECHURA,SECHURA,1,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
70106,CALLAO,CALLAO,VENTANILLA,2,NO
230101,TACNA,TACNA,TACNA,1,SI
40110,AREQUIPA,AREQUIPA,MIRAFLORES,1,SI
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,SI
150202,LIMA,BARRANCA,PARAMONGA,1,SI
40201,AREQUIPA,CAMANA,CAMANA,1,SI
230102,TACNA,TACNA,'ALTO DE LA ALIANZA',1,SI
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',1,SI
150601,LIMA,HUARAL,HUARAL,1,SI
210501,PUNO,'EL COLLAO',ILAVE,1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',4,SI
150112,LIMA,LIMA,INDEPENDENCIA,1,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,3,SI
120501,JUNIN,JUNIN,JUNIN,3,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
150103,LIMA,LIMA,ATE,2,SI
150130,LIMA,LIMA,'SAN BORJA',2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
150101,LIMA,LIMA,LIMA,1,NO
220909,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1,SI
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,SI
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2,SI
150110,LIMA,LIMA,COMAS,1,SI
150112,LIMA,LIMA,INDEPENDENCIA,2,NO
40701,AREQUIPA,ISLAY,MOLLENDO,2,SI
120401,JUNIN,JAUJA,JAUJA,2,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
150111,LIMA,LIMA,'EL AGUSTINO',1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',6,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',2,SI
140114,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,SI
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,SI
150605,LIMA,HUARAL,CHANCAY,1,NO
150801,LIMA,HUAURA,HUACHO,2,SI
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',1,SI
200104,PIURA,PIURA,CASTILLA,1,SI
70104,CALLAO,CALLAO,'LA PERLA',1,NO
21801,ANCASH,SANTA,CHIMBOTE,1,SI
210101,PUNO,PUNO,PUNO,1,SI
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,SI
230104,TACNA,TACNA,'CIUDAD NUEVA',1,SI
21801,ANCASH,SANTA,CHIMBOTE,2,SI
210501,PUNO,'EL COLLAO',ILAVE,2,SI
120604,JUNIN,SATIPO,MAZAMARI,2,SI
21801,ANCASH,SANTA,CHIMBOTE,2,SI
150141,LIMA,LIMA,SURQUILLO,3,NO
100601,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,SI
220804,'SAN MARTIN',RIOJA,'NUEVA CAJAMARCA',2,SI
120114,JUNIN,HUANCAYO,'EL TAMBO',2,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
150114,LIMA,LIMA,'LA MOLINA',1,SI
40101,AREQUIPA,AREQUIPA,AREQUIPA,1,SI
40112,AREQUIPA,AREQUIPA,PAUCARPATA,6,SI
50101,AYACUCHO,HUAMANGA,AYACUCHO,1,SI
20801,ANCASH,CASMA,CASMA,3,SI
150119,LIMA,LIMA,LURIN,3,SI
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,3,SI
120107,JUNIN,HUANCAYO,CHILCA,1,SI
130208,'LA LIBERTAD',ASCOPE,'CASA GRANDE',1,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,SI
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
100101,HUANUCO,HUANUCO,HUANUCO,2,SI
200206,PIURA,AYABACA,PACAIPAMPA,1,SI
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,NO
150112,LIMA,LIMA,INDEPENDENCIA,2,SI
120501,JUNIN,JUNIN,JUNIN,3,SI
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',1,SI
120101,JUNIN,HUANCAYO,HUANCAYO,3,SI
200601,PIURA,SULLANA,SULLANA,2,SI
21801,ANCASH,SANTA,CHIMBOTE,3,SI
80108,CUSCO,CUSCO,WANCHAQ,1,SI
120401,JUNIN,JAUJA,JAUJA,2,SI
200601,PIURA,SULLANA,SULLANA,3,NO
80105,CUSCO,CUSCO,'SAN SEBASTIAN',1,SI
150137,LIMA,LIMA,'SANTA ANITA',1,SI
60401,CAJAMARCA,CHOTA,CHOTA,1,SI
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,SI
21801,ANCASH,SANTA,CHIMBOTE,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,SI
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,1,SI
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,SI
150115,LIMA,LIMA,'LA VICTORIA',1,SI
100101,HUANUCO,HUANUCO,HUANUCO,1,SI
150117,LIMA,LIMA,'LOS OLIVOS',2,SI
190103,PASCO,PASCO,HUARIACA,1,SI
250101,UCAYALI,'CORONEL PORTILLO',CALLERIA,1,SI
211101,PUNO,'SAN ROMAN',JULIACA,2,SI
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,SI
210101,PUNO,PUNO,PUNO,2,SI
110106,ICA,ICA,PARCONA,2,SI
211101,PUNO,'SAN ROMAN',JULIACA,1,SI
220809,'SAN MARTIN',RIOJA,YURACYACU,1,SI
40110,AREQUIPA,AREQUIPA,MIRAFLORES,1,SI
120808,JUNIN,YAULI,'SANTA ROSA DE SACCO',2,SI
40706,AREQUIPA,ISLAY,'PUNTA DE BOMBON',1,SI
20101,ANCASH,HUARAZ,HUARAZ,1,SI
150801,LIMA,HUAURA,HUACHO,4,SI
81207,CUSCO,QUISPICANCHI,HUARO,2,SI
100111,HUANUCO,HUANUCO,'PILLCO MARCA',1,SI
150101,LIMA,LIMA,LIMA,1,SI
140120,LAMBAYEQUE,CHICLAYO,TUMAN,2,SI
140106,LAMBAYEQUE,CHICLAYO,'LA VICTORIA',1,SI
70105,CALLAO,CALLAO,'LA PUNTA',2,SI
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,SI
200601,PIURA,SULLANA,SULLANA,2,SI
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,SI
160101,LORETO,MAYNAS,IQUITOS,1,SI
130901,'LA LIBERTAD','SANCHEZ CARRION',HUAMACHUCO,2,SI
150801,LIMA,HUAURA,HUACHO,1,NO
